cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622A2BS0,783649,M,SP,20120901,14980278.4,14979529.423528822,,,3.5,3.799,109,239,,0.3059999999999997,0.31038458874911945,0.27964908636276,0.2764759927164674,,0.03506291644251658,0.026522958084499115,0.022887427101680458,2021-08-01
3622A2BZ4,783656,M,SP,20120901,31383564.56,,,,4,4.296,112,236,,0.2515127341076465,0.2571250038222975,0.2915600385632914,0.2867456433188399,,0.05415205243604693,0.047066817815115125,0.041036497990564635,2021-08-01
3622A2C59,783692,M,SP,20121101,19953630.4,,,,3,3.398,107,242,,0.24500000000000033,0.2735971827540119,0.27248872768312005,0.2699453923276379,,0.019333617631009048,0.0220981098872306,0.01945301026317403,2021-08-01
3622A2CF7,783670,M,SP,20121001,19400965.36,,3738578.07,,3,3.408,107,241,,0.2699999999999997,0.29326451557764677,0.2704145571620199,0.26834443775317696,,0.016893580272597464,0.020120319633503136,0.017973279313612034,2021-08-01
3622A2CG5,783671,M,SP,20121001,29100962.84,,,,3,3.408,107,241,,0.2699999999999997,0.29326451557764677,0.2704145571620199,0.26834443775317696,,0.016893580272597464,0.020120319633503136,0.017973279313612034,2021-08-01
3622A2DB5,783698,M,SP,20121201,1767769.96,5163.001925632529,,,7.5,8.262,286,65,,0.18800180567121172,0.23532229584860154,0.12408960119031753,0.12106915950604957,,0.02665635394852972,0.020058079526747874,0.017055271843405273,2021-08-01
3622A2DF6,783702,M,SP,20121201,9677383.29,,,,4,4.415,130,218,,0.32750278050473436,0.3256028806092771,0.2893964723354955,0.2872584149356424,,0.019581444839087303,0.01783622044079347,0.015419256288489391,2021-08-01
3622A2DG4,783703,M,SP,20121201,21925612.44,32727.197899208153,9116500.91,,4,4.298,111,238,,0.31199999999999983,0.258121015683761,0.28411530162268794,0.2802361152259254,,0.03163985881948217,0.03946228114300454,0.03477483138418591,2021-08-01
3622A2E24,783753,M,SP,20130401,1710394.86,,,,5,5.621,217,129,,0.20725930511174806,0.16356786315472494,0.1858276346512826,0.18410837766793375,,0.009409665205482254,0.011305841145858087,0.009618538246497499,2021-08-01
3622A2E40,783755,M,SP,20130501,30754911.18,,56382.12,,3,3.336,101,248,,0.27200000000000013,0.28415815453551385,0.268672177212677,0.26604026533008784,,0.02495185779120168,0.022496002805461157,0.01989116783370437,2021-08-01
3622A2EF5,783734,M,SP,20130401,10226491.3,,,,3,3.331,104,243,,0.2639999999999999,0.25846733123076215,0.26594173249710706,0.26326762271100534,,0.025507259902897816,0.024804218540805945,0.02196610613411032,2021-08-01
3622A2EH1,783736,M,SP,20130401,8373571.7,,8072588.17,,3.5,3.803,107,242,,0.3250000000000003,0.28255659294950286,0.2860383978836317,0.28236847877492455,,0.02919460015916675,0.03488750765230764,0.030498039438312863,2021-08-01
3622A2EJ7,783737,M,SP,20130401,8356249.53,,,,3.5,3.806,102,246,,0.2939999999999996,0.27663815453210583,0.2795502203766296,0.27443375873944353,,0.04782329952497011,0.05021024773424554,0.04400452186827397,2021-08-01
3622A2EQ1,783743,M,SP,20130401,8712593.43,,8711721.85,,3.5,3.817,103,245,,0.3160000000000004,0.2953706431539481,0.2646608483919153,0.2602655793251222,,0.05582348796523218,0.03998247834095847,0.03468701492400372,2021-08-01
3622A2EY4,783751,M,SP,20130401,32053640.41,,,,4,4.344,107,241,,0.2929999999999995,0.2384354009304176,0.2787243526283867,0.27203500293347016,,0.03617343262720629,0.06995649467594534,0.06171902878626545,2021-08-01
