cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622AADK7,784706,X,SP,20190401,2889370.92,,,,4,4.5,47,312,,0.0007706488607123196,0.4528688392190561,0.42586295634689797,0.4228188386562227,,0,0.07665673672540041,0.07118678923204869,2021-08-01
3622AADM3,784708,X,SP,20190401,19823499.33,9612208.004508326,,,4,4.5,120,230,,0.35757670209600634,0.3301246470814949,0.24408568885253978,0.24199023398590613,,0.0006881524369164449,0.016538071395550524,0.014533478009602807,2021-08-01
3622AADS0,784713,X,SP,20190401,39096754.9,,,,3,3.5,66,287,,0.16070972298392538,0.23583891104237675,0.2694565912915451,0.2633405571764921,,0.007063159122637552,0.06492777847514475,0.05766139172008988,2021-08-01
3622AADT8,784714,X,SP,20190401,38049328.43,,,,3,3.5,103,248,,0.09307829666954337,0.07351549727769846,0.2188949547296648,0.21389883452530867,,0.0006166534813355495,0.05247693276211374,0.046808101803985536,2021-08-01
3622AADU5,784715,X,SP,20190401,8356255.23,,,,4,4.5,45,311,,0.7572977892222154,0.529969544623107,0.4233090244306751,0.41984689107313466,,0.1717537183313277,0.06250163812524756,0.056913216092907004,2021-08-01
3622AADX9,784718,X,SP,20190401,15459718.92,,,,2.5,3,85,264,,0.10705878231384092,0.1450313310203234,0.21276293173266958,0.21174063027471135,,0.0023345359004721677,0.01918015506030113,0.017817469669925257,2021-08-01
3622AAE34,784754,X,SP,20190601,2919349.11,,,,3.5,4,98,248,,0.2840336877644135,0.40224650326359124,0.2408069719710575,0.23790194784366603,,0.02272781851159278,0.03718964403031089,0.03365560386379418,2021-08-01
3622AAE91,784760,X,SP,20190601,23148654.41,,,287359.0510136876,2.5,3,58,290,,0.14375690004908914,0.012667595205224202,0.19046456493878516,0.18865253483537647,,0.0030223004302277756,0.02326154012463788,0.0219029626833096,2021-08-01
3622AAEB6,784730,X,SP,20190501,5103917.72,,,,7,7.5,272,79,,0.06497421275463988,0.15819007142150343,0.1029771609142679,0.1027041920763565,,0.0003671268777194481,0.006200688623860473,0.005983784038262052,2021-08-01
3622AAER1,784744,X,SP,20190501,18000906.5,,,,3.5,4,46,310,,0.4000088773810905,0.3549752215200733,0.3889454809983792,0.3854893423337774,,0,0.08366899562170771,0.07874889044004263,2021-08-01
3622AAES9,784745,X,SP,20190501,15396372.18,,,,3.5,4,72,284,,0.3018783401058929,0.07887071601545281,0.3596798759461679,0.34804708773164417,,0.0021057370691066613,0.18476032289401167,0.16907123070282803,2021-08-01
3622AAET7,784746,X,SP,20190501,8632166.09,,,7938836.319494221,3.5,4,114,234,,0.22191275068840532,0.17822490293068127,0.24305827109863065,0.24073297587674047,,0.030657394299005603,0.030030810192375745,0.02737922821800398,2021-08-01
3622AAEU4,784747,X,SP,20190501,16888453.64,,,,4,4.5,40,315,,0.6384588247326183,0.5822654011337798,0.45053987112763194,0.44848678160399236,,0.1495114824780306,0.04396269159417754,0.04162945043171662,2021-08-01
3622AAEY6,784751,X,SP,20190601,3536752335.32,,3536751784.2,,3,3.5,103,246,,0.2658985731118081,0.2601076685235735,0.24712021317139177,0.24511651169862192,,0.02002435329657526,0.0231602695249411,0.02104004085179545,2021-08-01
3622AAF33,784786,X,SP,20190801,5607105.79,,,,6.5,7,276,70,,0.168340474551685,0.12416389093866131,0.1138183263329946,0.11288000676763388,,0.02948652468984403,0.015458530941834359,0.014613247062514101,2021-08-01
3622AAF41,784787,X,SP,20190801,6504703.21,,,,6.5,7,265,89,,0.15096647903827287,0.09988379710367012,0.1106709370974962,0.11000885609240263,,0.04020308133848205,0.016425089076648636,0.015790829385475713,2021-08-01
3622AAF58,784788,X,SP,20190801,30274327.73,,,,3.5,4,114,233,,0.46680958556018626,0.20836888239452778,0.2411322226921775,0.23925141343781986,,0.0026749206880292142,0.01815402934793231,0.016107985936359315,2021-08-01
3622AAFE9,784765,X,SP,20190601,4133216.92,,,,4,4.5,124,223,,0.2249233284282186,0.3376621293420369,0.22798511946329636,0.2265487402703913,,0.06121788478102652,0.013001552764400293,0.011294880252372241,2021-08-01
3622AAFF6,784766,X,SP,20190601,3209100.82,,,,3.5,4,67,286,,0.0061590189517785054,0.4226366719786371,0.310562947631705,0.3080362867514693,,0,0.04831570245865424,0.04509512728302578,2021-08-01
3622AAFG4,784767,X,SP,20190601,4294413.13,,,4294081.68492969,4,4.5,62,294,,0.33321989063558266,0.24689179456201993,0.3776480517516476,0.37371708341151666,,0.14964755815719932,0.07783741794087728,0.07236810080523026,2021-08-01
